nodeID,newID,nodeType,nodeValue
649739,1763,Neural_Networks,16
649944,1764,Rule_Learning,23
650807,1765,Genetic_Algorithms,16
650814,1766,Genetic_Algorithms,5
650834,1767,Genetic_Algorithms,22
653441,1768,Probabilistic_Methods,22
653628,1769,Rule_Learning,21
654177,1770,Case_Based,18
654326,1771,Genetic_Algorithms,18
654339,1772,Genetic_Algorithms,17
654519,1773,Genetic_Algorithms,17
656048,1774,Case_Based,20
656231,1775,Case_Based,17
662250,1776,Neural_Networks,19
662279,1777,Neural_Networks,22
662416,1778,Probabilistic_Methods,20
662572,1779,Neural_Networks,25
671052,1780,Neural_Networks,13
671269,1781,Neural_Networks,22
671293,1782,Probabilistic_Methods,21
672064,1783,Neural_Networks,26
672070,1784,Neural_Networks,25
672071,1785,Neural_Networks,20
675649,1786,Neural_Networks,21
675756,1787,Neural_Networks,20
675847,1788,Neural_Networks,23
682508,1789,Probabilistic_Methods,15
682666,1790,Reinforcement_Learning,18
682815,1791,Genetic_Algorithms,16
683294,1792,Probabilistic_Methods,20
683355,1793,Probabilistic_Methods,24
683360,1794,Probabilistic_Methods,18
683404,1795,Probabilistic_Methods,5
684372,1796,Neural_Networks,5
684531,1797,Neural_Networks,7
684972,1798,Probabilistic_Methods,19
684986,1799,Neural_Networks,3
686015,1800,Neural_Networks,22
686030,1801,Neural_Networks,19
686061,1802,Theory,22
686532,1803,Neural_Networks,22
686559,1804,Neural_Networks,19
687401,1805,Neural_Networks,19
688361,1806,Neural_Networks,19
688824,1807,Neural_Networks,21
688849,1808,Neural_Networks,23
689152,1809,Neural_Networks,14
689439,1810,Rule_Learning,21
693143,1811,Theory,2
694759,1812,Genetic_Algorithms,19
695284,1813,Theory,18
696342,1814,Neural_Networks,20
696343,1815,Neural_Networks,22
696345,1816,Neural_Networks,24
696346,1817,Neural_Networks,21
703953,1818,Probabilistic_Methods,7
708945,1819,Neural_Networks,17
709113,1820,Rule_Learning,19
709518,1821,Neural_Networks,21
711527,1822,Theory,16
711598,1823,Theory,21
711994,1824,Neural_Networks,19
714208,1825,Probabilistic_Methods,19
714256,1826,Probabilistic_Methods,19
714260,1827,Probabilistic_Methods,26
714289,1828,Probabilistic_Methods,19
714748,1829,Probabilistic_Methods,24
714879,1830,Probabilistic_Methods,17
714975,1831,Probabilistic_Methods,21
733167,1832,Neural_Networks,22
733534,1833,Neural_Networks,20
733576,1834,Neural_Networks,18
734406,1835,Neural_Networks,6
735303,1836,Genetic_Algorithms,24
735311,1837,Neural_Networks,19
737204,1838,Neural_Networks,18
738941,1839,Neural_Networks,23
739280,1840,Neural_Networks,19
739707,1841,Neural_Networks,23
739816,1842,Neural_Networks,23
746058,1843,Neural_Networks,19
751408,1844,Neural_Networks,20
752684,1845,Neural_Networks,26
753047,1846,Theory,16
753070,1847,Theory,25
753264,1848,Theory,4
753265,1849,Neural_Networks,22
754594,1850,Neural_Networks,18
755082,1851,Probabilistic_Methods,20
755217,1852,Reinforcement_Learning,21
756061,1853,Neural_Networks,21
762980,1854,Neural_Networks,13
763009,1855,Neural_Networks,21
763010,1856,Neural_Networks,22
763181,1857,Neural_Networks,14
767763,1858,Theory,24
779960,1859,Neural_Networks,18
782486,1860,Neural_Networks,21
785678,1861,Genetic_Algorithms,21
787016,1862,Genetic_Algorithms,15
801170,1863,Genetic_Algorithms,19
814836,1864,Rule_Learning,20
815073,1865,Neural_Networks,24
815096,1866,Neural_Networks,8
817774,1867,Neural_Networks,19
820661,1868,Neural_Networks,17
820662,1869,Theory,16
824245,1870,Neural_Networks,20
851968,1871,Neural_Networks,20
853114,1872,Neural_Networks,19
853115,1873,Neural_Networks,19
853116,1874,Neural_Networks,19
853118,1875,Neural_Networks,23
853150,1876,Neural_Networks,21
853155,1877,Neural_Networks,24
854434,1878,Neural_Networks,9
884094,1879,Probabilistic_Methods,12
892139,1880,Reinforcement_Learning,19
899085,1881,Rule_Learning,5
899119,1882,Rule_Learning,20
907845,1883,Neural_Networks,4
911198,1884,Neural_Networks,13
917493,1885,Neural_Networks,19
919885,1886,Neural_Networks,13
928873,1887,Neural_Networks,19
943087,1888,Theory,18
948147,1889,Neural_Networks,15
948299,1890,Neural_Networks,19
948846,1891,Neural_Networks,17
949217,1892,Neural_Networks,22
949318,1893,Neural_Networks,20
949511,1894,Neural_Networks,15
950052,1895,Neural_Networks,16
950305,1896,Neural_Networks,18
950986,1897,Neural_Networks,6
954315,1898,Rule_Learning,19
964248,1899,Probabilistic_Methods,24
975567,1900,Genetic_Algorithms,16
976284,1901,Theory,22
976334,1902,Reinforcement_Learning,19
987188,1903,Neural_Networks,14
987197,1904,Theory,22
989397,1905,Theory,15
990075,1906,Case_Based,17
1000012,1907,Rule_Learning,6
1022969,1908,Case_Based,20
1031453,1909,Neural_Networks,22
1050679,1910,Genetic_Algorithms,17
1059953,1911,Theory,21
1061127,1912,Rule_Learning,17
1063773,1913,Neural_Networks,24
1071981,1914,Reinforcement_Learning,15
1095507,1915,Probabilistic_Methods,19
1102364,1916,Probabilistic_Methods,22
1102400,1917,Theory,18
1102407,1918,Neural_Networks,5
1102442,1919,Theory,24
1102548,1920,Case_Based,19
1102550,1921,Genetic_Algorithms,19
1102567,1922,Case_Based,22
1102625,1923,Case_Based,23
1102646,1924,Neural_Networks,21
1102751,1925,Theory,25
1102761,1926,Case_Based,16
1102794,1927,Rule_Learning,19
1102850,1928,Neural_Networks,6
1102873,1929,Neural_Networks,25
1103016,1930,Neural_Networks,4
1103031,1931,Probabilistic_Methods,23
1103038,1932,Case_Based,23
1103162,1933,Reinforcement_Learning,18
1103315,1934,Reinforcement_Learning,23
1103383,1935,Genetic_Algorithms,22
1103394,1936,Case_Based,22
1103499,1937,Probabilistic_Methods,5
1103610,1938,Theory,19
1103676,1939,Neural_Networks,5
1103737,1940,Theory,19
1103960,1941,Genetic_Algorithms,20
1103969,1942,Probabilistic_Methods,21
1103979,1943,Neural_Networks,17
1103985,1944,Genetic_Algorithms,23
1104007,1945,Theory,19
1104031,1946,Case_Based,21
1104055,1947,Theory,20
1104182,1948,Reinforcement_Learning,22
1104191,1949,Neural_Networks,20
1104258,1950,Neural_Networks,20
1104261,1951,Theory,17
1104300,1952,Probabilistic_Methods,14
1104379,1953,Neural_Networks,16
1104435,1954,Probabilistic_Methods,17
1104449,1955,Neural_Networks,20
1104495,1956,Neural_Networks,20
1104647,1957,Genetic_Algorithms,19
1104749,1958,Genetic_Algorithms,20
1104769,1959,Probabilistic_Methods,5
1104787,1960,Neural_Networks,27
1104809,1961,Neural_Networks,22
1104851,1962,Theory,19
1104946,1963,Theory,17
1104999,1964,Genetic_Algorithms,21
1105011,1965,Probabilistic_Methods,18
1105033,1966,Reinforcement_Learning,13
1105062,1967,Reinforcement_Learning,25
1105116,1968,Probabilistic_Methods,20
1105148,1969,Reinforcement_Learning,17
1105221,1970,Genetic_Algorithms,18
1105231,1971,Genetic_Algorithms,15
1105344,1972,Neural_Networks,21
1105360,1973,Rule_Learning,25
1105394,1974,Reinforcement_Learning,16
1105428,1975,Rule_Learning,14
1105433,1976,Probabilistic_Methods,22
1105450,1977,Theory,23
1105505,1978,Neural_Networks,24
1105530,1979,Neural_Networks,4
1105531,1980,Probabilistic_Methods,22
1105574,1981,Neural_Networks,21
1105603,1982,Neural_Networks,20
1105622,1983,Neural_Networks,21
1105672,1984,Neural_Networks,25
1105698,1985,Probabilistic_Methods,22
1105718,1986,Neural_Networks,21
1105764,1987,Reinforcement_Learning,20
1105810,1988,Case_Based,19
1105877,1989,Probabilistic_Methods,13
1105887,1990,Rule_Learning,22
1105932,1991,Rule_Learning,18
1106052,1992,Case_Based,21
1106103,1993,Case_Based,23
1106112,1994,Reinforcement_Learning,17
1106172,1995,Reinforcement_Learning,19
1106236,1996,Case_Based,26
1106287,1997,Neural_Networks,6
1106298,1998,Theory,19
1106330,1999,Case_Based,15
1106370,2000,Neural_Networks,24
1106388,2001,Rule_Learning,17
1106401,2002,Theory,10
1106406,2003,Reinforcement_Learning,8
1106418,2004,Theory,24
1106492,2005,Rule_Learning,17
1106546,2006,Probabilistic_Methods,20
1106547,2007,Reinforcement_Learning,5
1106568,2008,Neural_Networks,18
1106630,2009,Neural_Networks,21
1106671,2010,Neural_Networks,15
1106764,2011,Rule_Learning,24
1106771,2012,Neural_Networks,22
1106789,2013,Probabilistic_Methods,16
1106849,2014,Neural_Networks,21
1106854,2015,Neural_Networks,21
1106966,2016,Reinforcement_Learning,18
1107010,2017,Case_Based,15
1107041,2018,Case_Based,21
1107062,2019,Genetic_Algorithms,20
1107067,2020,Case_Based,19
1107095,2021,Rule_Learning,4
1107136,2022,Genetic_Algorithms,21
1107140,2023,Theory,24
1107171,2024,Case_Based,8
1107215,2025,Case_Based,23
1107312,2026,Reinforcement_Learning,21
1107319,2027,Theory,2
1107325,2028,Case_Based,25
1107355,2029,Reinforcement_Learning,15
1107367,2030,Case_Based,22
1107385,2031,Neural_Networks,22
1107418,2032,Genetic_Algorithms,20
1107455,2033,Reinforcement_Learning,5
1107558,2034,Probabilistic_Methods,20
1107567,2035,Theory,19
1107572,2036,Theory,20
1107674,2037,Genetic_Algorithms,17
1107728,2038,Neural_Networks,19
1107808,2039,Neural_Networks,5
1107861,2040,Theory,21
1108050,2041,Neural_Networks,21
1108167,2042,Theory,19
1108169,2043,Neural_Networks,17
1108175,2044,Neural_Networks,23
1108209,2045,Genetic_Algorithms,9
1108258,2046,Case_Based,15
1108267,2047,Case_Based,17
1108329,2048,Case_Based,12
1108363,2049,Case_Based,20
1108389,2050,Probabilistic_Methods,20
1108551,2051,Theory,4
1108570,2052,Theory,22
1108597,2053,Case_Based,17
1108656,2054,Case_Based,4
1108728,2055,Rule_Learning,23
1108834,2056,Neural_Networks,5
1108841,2057,Neural_Networks,20
1109017,2058,Genetic_Algorithms,16
1109185,2059,Neural_Networks,23
1109199,2060,Genetic_Algorithms,19
1109208,2061,Genetic_Algorithms,18
1109392,2062,Neural_Networks,22
1109439,2063,Neural_Networks,18
1109542,2064,Probabilistic_Methods,24
1109566,2065,Theory,20
1109581,2066,Probabilistic_Methods,24
1109830,2067,Neural_Networks,20
1109873,2068,Neural_Networks,18
1109891,2069,Neural_Networks,13
1109957,2070,Reinforcement_Learning,4
1110000,2071,Probabilistic_Methods,8
1110024,2072,Case_Based,19
1110028,2073,Theory,14
1110209,2074,Probabilistic_Methods,18
1110256,2075,Theory,20
1110390,2076,Case_Based,6
1110426,2077,Rule_Learning,5
1110438,2078,Neural_Networks,24
1110494,2079,Neural_Networks,19
1110515,2080,Genetic_Algorithms,18
1110520,2081,Neural_Networks,18
1110531,2082,Case_Based,19
1110546,2083,Genetic_Algorithms,5
1110563,2084,Neural_Networks,23
1110579,2085,Case_Based,14
1110628,2086,Probabilistic_Methods,16
1110768,2087,Neural_Networks,6
1110947,2088,Case_Based,23
1110950,2089,Case_Based,16
1110998,2090,Neural_Networks,19
1111052,2091,Reinforcement_Learning,18
1111186,2092,Neural_Networks,6
1111230,2093,Reinforcement_Learning,16
1111240,2094,Neural_Networks,12
1111265,2095,Neural_Networks,19
1111304,2096,Reinforcement_Learning,6
1111614,2097,Case_Based,4
1111733,2098,Neural_Networks,18
1111788,2099,Theory,17
1111899,2100,Case_Based,18
1111978,2101,Probabilistic_Methods,26
1112026,2102,Neural_Networks,5
1112071,2103,Probabilistic_Methods,24
1112075,2104,Neural_Networks,16
1112099,2105,Theory,6
1112106,2106,Neural_Networks,4
1112194,2107,Neural_Networks,23
1112319,2108,Theory,17
1112369,2109,Neural_Networks,19
1112417,2110,Probabilistic_Methods,15
1112426,2111,Neural_Networks,21
1112574,2112,Theory,23
1112650,2113,Probabilistic_Methods,23
1112665,2114,Neural_Networks,19
1112686,2115,Probabilistic_Methods,21
1112723,2116,Neural_Networks,17
1112767,2117,Neural_Networks,23
1112911,2118,Genetic_Algorithms,6
1112929,2119,Neural_Networks,19
1113035,2120,Neural_Networks,6
1113084,2121,Neural_Networks,4
1113182,2122,Reinforcement_Learning,18
1113438,2123,Genetic_Algorithms,17
1113459,2124,Reinforcement_Learning,19
1113534,2125,Neural_Networks,21
1113541,2126,Neural_Networks,20
1113551,2127,Case_Based,16
1113614,2128,Reinforcement_Learning,4
1113739,2129,Reinforcement_Learning,24
1113742,2130,Genetic_Algorithms,21
1113828,2131,Neural_Networks,24
1113831,2132,Genetic_Algorithms,20
1113852,2133,Theory,19
1113926,2134,Neural_Networks,18
1113934,2135,Case_Based,11
1113995,2136,Neural_Networks,19
1114118,2137,Neural_Networks,11
1114125,2138,Reinforcement_Learning,21
1114153,2139,Neural_Networks,17
1114184,2140,Neural_Networks,22
1114192,2141,Neural_Networks,2
1114222,2142,Probabilistic_Methods,16
1114239,2143,Genetic_Algorithms,19
1114331,2144,Genetic_Algorithms,18
1114336,2145,Case_Based,19
1114352,2146,Neural_Networks,20
1114364,2147,Neural_Networks,21
1114388,2148,Theory,5
1114398,2149,Neural_Networks,21
1114442,2150,Genetic_Algorithms,22
1114502,2151,Genetic_Algorithms,20
1114512,2152,Rule_Learning,24
1114526,2153,Theory,23
1114605,2154,Neural_Networks,20
1114629,2155,Reinforcement_Learning,3
1114664,2156,Case_Based,9
1114777,2157,Case_Based,24
1114838,2158,Theory,14
1114864,2159,Case_Based,24
1114992,2160,Neural_Networks,20
1115166,2161,Case_Based,16
1115291,2162,Probabilistic_Methods,19
1115375,2163,Neural_Networks,17
1115456,2164,Neural_Networks,17
1115471,2165,Rule_Learning,24
1115670,2166,Rule_Learning,17
1115677,2167,Neural_Networks,21
1115701,2168,Probabilistic_Methods,20
1115790,2169,Neural_Networks,2
1115886,2170,Reinforcement_Learning,22
1115959,2171,Neural_Networks,21
1116044,2172,Probabilistic_Methods,6
1116146,2173,Case_Based,18
1116181,2174,Theory,22
1116268,2175,Theory,23
1116328,2176,Neural_Networks,21
1116336,2177,Probabilistic_Methods,19
1116347,2178,Reinforcement_Learning,16
1116397,2179,Case_Based,16
1116410,2180,Case_Based,21
1116530,2181,Probabilistic_Methods,19
1116569,2182,Neural_Networks,19
1116594,2183,Neural_Networks,18
1116629,2184,Neural_Networks,20
1116835,2185,Neural_Networks,18
1116839,2186,Case_Based,9
1116842,2187,Theory,18
1116922,2188,Rule_Learning,19
1116974,2189,Neural_Networks,6
1117049,2190,Genetic_Algorithms,23
1117089,2191,Reinforcement_Learning,21
1117184,2192,Case_Based,17
1117219,2193,Neural_Networks,24
1117249,2194,Theory,3
1117348,2195,Neural_Networks,23
1117476,2196,Genetic_Algorithms,21
1117501,2197,Neural_Networks,24
1117618,2198,Theory,5
1117653,2199,Neural_Networks,23
1117760,2200,Reinforcement_Learning,22
1117786,2201,Rule_Learning,20
1117833,2202,Case_Based,26
1117920,2203,Probabilistic_Methods,25
1117942,2204,Reinforcement_Learning,18
1118017,2205,Neural_Networks,5
1118083,2206,Neural_Networks,19
1118092,2207,Reinforcement_Learning,21
1118120,2208,Neural_Networks,22
1118209,2209,Theory,22
1118245,2210,Reinforcement_Learning,25
1118286,2211,Rule_Learning,18
1118302,2212,Rule_Learning,7
1118332,2213,Neural_Networks,21
1118347,2214,Neural_Networks,21
1118388,2215,Case_Based,6
1118546,2216,Probabilistic_Methods,18
1118658,2217,Theory,24
1118764,2218,Theory,21
1118823,2219,Theory,4
1118848,2220,Neural_Networks,17
1119004,2221,Neural_Networks,26
1119078,2222,Theory,3
1119140,2223,Neural_Networks,17
1119178,2224,Case_Based,6
1119180,2225,Case_Based,10
1119211,2226,Neural_Networks,23
1119216,2227,Probabilistic_Methods,5
1119295,2228,Rule_Learning,25
1119471,2229,Theory,17
1119505,2230,Genetic_Algorithms,17
1119623,2231,Probabilistic_Methods,23
1119654,2232,Case_Based,20
1119671,2233,Neural_Networks,25
1119708,2234,Genetic_Algorithms,17
1119742,2235,Probabilistic_Methods,20
1119751,2236,Theory,20
1119987,2237,Case_Based,5
1120019,2238,Neural_Networks,22
1120020,2239,Reinforcement_Learning,20
1120049,2240,Neural_Networks,17
1120059,2241,Neural_Networks,19
1120084,2242,Neural_Networks,21
1120138,2243,Neural_Networks,22
1120169,2244,Theory,22
1120170,2245,Reinforcement_Learning,4
1120197,2246,Neural_Networks,22
1120211,2247,Neural_Networks,18
1120252,2248,Probabilistic_Methods,24
1120431,2249,Neural_Networks,10
1120444,2250,Case_Based,19
1120563,2251,Case_Based,17
1120643,2252,Genetic_Algorithms,16
1120650,2253,Rule_Learning,24
1120713,2254,Case_Based,18
1120731,2255,Reinforcement_Learning,5
1120777,2256,Neural_Networks,4
1120786,2257,Neural_Networks,23
1120858,2258,Neural_Networks,18
1120866,2259,Neural_Networks,19
1120880,2260,Neural_Networks,17
1120962,2261,Neural_Networks,23
1121057,2262,Case_Based,20
1121063,2263,Theory,17
1121176,2264,Case_Based,14
1121254,2265,Probabilistic_Methods,19
1121313,2266,Case_Based,4
1121398,2267,Genetic_Algorithms,15
1121459,2268,Case_Based,23
1121537,2269,Theory,16
1121569,2270,Neural_Networks,18
1121603,2271,Neural_Networks,5
1121659,2272,Probabilistic_Methods,15
1121739,2273,Reinforcement_Learning,19
1121867,2274,Theory,5
1122304,2275,Neural_Networks,21
1122425,2276,Reinforcement_Learning,17
1122460,2277,Neural_Networks,6
1122574,2278,Neural_Networks,21
1122580,2279,Theory,17
1122642,2280,Neural_Networks,17
1122704,2281,Neural_Networks,22
1123068,2282,Probabilistic_Methods,8
1123087,2283,Neural_Networks,17
1123093,2284,Rule_Learning,17
1123188,2285,Neural_Networks,20
1123215,2286,Theory,6
1123239,2287,Neural_Networks,22
1123493,2288,Theory,20
1123530,2289,Genetic_Algorithms,2
1123553,2290,Reinforcement_Learning,16
1123576,2291,Neural_Networks,18
1123689,2292,Probabilistic_Methods,24
1123756,2293,Genetic_Algorithms,21
1123867,2294,Theory,21
1123926,2295,Theory,18
1123991,2296,Probabilistic_Methods,6
1124837,2297,Probabilistic_Methods,7
1124844,2298,Neural_Networks,22
1125082,2299,Genetic_Algorithms,20
1125092,2300,Reinforcement_Learning,16
1125258,2301,Neural_Networks,21
1125386,2302,Theory,24
1125393,2303,Case_Based,18
1125402,2304,Probabilistic_Methods,23
1125467,2305,Probabilistic_Methods,22
1125469,2306,Probabilistic_Methods,22
1125492,2307,Genetic_Algorithms,16
1125597,2308,Genetic_Algorithms,16
1125895,2309,Reinforcement_Learning,10
1125906,2310,Probabilistic_Methods,24
1125909,2311,Probabilistic_Methods,13
1125944,2312,Case_Based,24
1125953,2313,Rule_Learning,22
1125992,2314,Case_Based,18
1125993,2315,Case_Based,21
1126011,2316,Probabilistic_Methods,24
1126012,2317,Probabilistic_Methods,22
1126029,2318,Reinforcement_Learning,19
1126037,2319,Neural_Networks,22
1126044,2320,Neural_Networks,22
1126050,2321,Reinforcement_Learning,13
1126315,2322,Neural_Networks,5
1126350,2323,Theory,20
1126503,2324,Case_Based,9
1127430,2325,Genetic_Algorithms,18
1127530,2326,Probabilistic_Methods,13
1127541,2327,Neural_Networks,21
1127551,2328,Probabilistic_Methods,23
1127558,2329,Probabilistic_Methods,16
1127566,2330,Probabilistic_Methods,7
1127619,2331,Rule_Learning,19
1127657,2332,Theory,18
1127810,2333,Neural_Networks,25
1127812,2334,Neural_Networks,10
1127851,2335,Rule_Learning,21
1127863,2336,Rule_Learning,24
1127913,2337,Genetic_Algorithms,21
1128151,2338,Genetic_Algorithms,24
1128198,2339,Genetic_Algorithms,22
1128201,2340,Genetic_Algorithms,22
1128204,2341,Genetic_Algorithms,4
1128208,2342,Genetic_Algorithms,22
1128227,2343,Genetic_Algorithms,22
1128256,2344,Theory,20
1128267,2345,Reinforcement_Learning,18
1128291,2346,Genetic_Algorithms,20
1128314,2347,Genetic_Algorithms,17
1128319,2348,Genetic_Algorithms,21
1128369,2349,Genetic_Algorithms,22
1128407,2350,Case_Based,18
1128425,2351,Neural_Networks,5
1128430,2352,Case_Based,23
1128437,2353,Theory,16
1128453,2354,Genetic_Algorithms,18
1128531,2355,Rule_Learning,19
1128536,2356,Theory,9
1128542,2357,Neural_Networks,17
1128839,2358,Neural_Networks,17
1128846,2359,Neural_Networks,19
1128853,2360,Rule_Learning,21
1128856,2361,Rule_Learning,19
1128868,2362,Neural_Networks,20
1128881,2363,Rule_Learning,22
1128927,2364,Rule_Learning,22
1128935,2365,Rule_Learning,20
1128943,2366,Genetic_Algorithms,25
1128945,2367,Genetic_Algorithms,20
1128946,2368,Genetic_Algorithms,20
1128959,2369,Genetic_Algorithms,21
1128974,2370,Genetic_Algorithms,20
1128975,2371,Genetic_Algorithms,19
1128977,2372,Genetic_Algorithms,22
1128978,2373,Genetic_Algorithms,21
1128982,2374,Genetic_Algorithms,22
1128985,2375,Genetic_Algorithms,23
1128990,2376,Genetic_Algorithms,20
1128997,2377,Genetic_Algorithms,19
1129015,2378,Genetic_Algorithms,22
1129018,2379,Genetic_Algorithms,24
1129021,2380,Genetic_Algorithms,21
1129027,2381,Genetic_Algorithms,22
1129040,2382,Genetic_Algorithms,23
1129096,2383,Reinforcement_Learning,24
1129106,2384,Case_Based,6
1129111,2385,Neural_Networks,16
1129208,2386,Theory,18
1129243,2387,Reinforcement_Learning,4
1129367,2388,Genetic_Algorithms,7
1129368,2389,Genetic_Algorithms,6
1129369,2390,Genetic_Algorithms,15
1129442,2391,Neural_Networks,22
1129443,2392,Neural_Networks,17
1129494,2393,Neural_Networks,4
1129518,2394,Probabilistic_Methods,21
1129570,2395,Genetic_Algorithms,21
1129572,2396,Neural_Networks,25
1129573,2397,Genetic_Algorithms,22
1129608,2398,Neural_Networks,19
1129610,2399,Genetic_Algorithms,22
1129621,2400,Neural_Networks,4
1129629,2401,Genetic_Algorithms,20
1129683,2402,Genetic_Algorithms,19
1129778,2403,Genetic_Algorithms,17
1129798,2404,Genetic_Algorithms,19
1129835,2405,Rule_Learning,26
1129907,2406,Probabilistic_Methods,19
1129994,2407,Probabilistic_Methods,21
1130069,2408,Neural_Networks,17
1130080,2409,Neural_Networks,17
1130243,2410,Probabilistic_Methods,21
1130356,2411,Theory,22
1130454,2412,Probabilistic_Methods,17
1130539,2413,Case_Based,23
1130567,2414,Reinforcement_Learning,20
1130568,2415,Neural_Networks,20
1130586,2416,Neural_Networks,4
1130600,2417,Reinforcement_Learning,24
1130634,2418,Neural_Networks,3
1130637,2419,Case_Based,23
1130653,2420,Case_Based,20
1130657,2421,Case_Based,18
1130676,2422,Neural_Networks,18
1130678,2423,Neural_Networks,17
1130680,2424,Neural_Networks,24
1130780,2425,Probabilistic_Methods,21
1130808,2426,Neural_Networks,20
1130847,2427,Genetic_Algorithms,22
1130856,2428,Genetic_Algorithms,20
1130915,2429,Neural_Networks,24
1130927,2430,Neural_Networks,5
1130929,2431,Neural_Networks,21
1130931,2432,Neural_Networks,20
1130934,2433,Neural_Networks,19
1131116,2434,Genetic_Algorithms,8
1131137,2435,Probabilistic_Methods,22
1131149,2436,Neural_Networks,18
1131150,2437,Neural_Networks,19
1131163,2438,Neural_Networks,4
1131164,2439,Probabilistic_Methods,24
1131165,2440,Probabilistic_Methods,19
1131167,2441,Probabilistic_Methods,20
1131172,2442,Probabilistic_Methods,20
1131180,2443,Probabilistic_Methods,23
1131184,2444,Neural_Networks,22
1131189,2445,Probabilistic_Methods,6
1131192,2446,Probabilistic_Methods,24
1131195,2447,Neural_Networks,16
1131198,2448,Genetic_Algorithms,23
1131223,2449,Probabilistic_Methods,14
1131230,2450,Probabilistic_Methods,22
1131236,2451,Probabilistic_Methods,25
1131257,2452,Probabilistic_Methods,20
1131258,2453,Probabilistic_Methods,22
1131266,2454,Probabilistic_Methods,7
1131267,2455,Probabilistic_Methods,21
1131270,2456,Probabilistic_Methods,24
1131274,2457,Probabilistic_Methods,21
1131277,2458,Probabilistic_Methods,15
1131300,2459,Probabilistic_Methods,19
1131301,2460,Probabilistic_Methods,23
1131305,2461,Probabilistic_Methods,22
1131312,2462,Probabilistic_Methods,21
1131314,2463,Probabilistic_Methods,26
1131330,2464,Probabilistic_Methods,21
1131334,2465,Probabilistic_Methods,5
1131335,2466,Probabilistic_Methods,23
1131345,2467,Neural_Networks,6
1131348,2468,Neural_Networks,19
1131359,2469,Genetic_Algorithms,23
1131360,2470,Genetic_Algorithms,19
1131374,2471,Genetic_Algorithms,20
1131414,2472,Neural_Networks,6
1131420,2473,Neural_Networks,21
1131421,2474,Neural_Networks,20
1131464,2475,Neural_Networks,21
1131466,2476,Probabilistic_Methods,19
1131471,2477,Case_Based,24
1131549,2478,Genetic_Algorithms,21
1131550,2479,Genetic_Algorithms,22
1131557,2480,Genetic_Algorithms,24
1131565,2481,Neural_Networks,21
1131607,2482,Probabilistic_Methods,8
1131611,2483,Theory,24
1131634,2484,Neural_Networks,20
1131639,2485,Neural_Networks,16
1131647,2486,Neural_Networks,22
1131719,2487,Rule_Learning,20
1131728,2488,Case_Based,21
1131734,2489,Genetic_Algorithms,18
1131741,2490,Genetic_Algorithms,23
1131745,2491,Neural_Networks,5
1131748,2492,Neural_Networks,19
1131752,2493,Genetic_Algorithms,6
1131754,2494,Genetic_Algorithms,22
1131828,2495,Case_Based,25
1132073,2496,Neural_Networks,22
1132083,2497,Neural_Networks,17
1132157,2498,Probabilistic_Methods,17
1132285,2499,Theory,18
1132385,2500,Theory,19
1132406,2501,Neural_Networks,19
1132416,2502,Neural_Networks,22
1132418,2503,Neural_Networks,15
1132434,2504,Neural_Networks,21
1132443,2505,Neural_Networks,22
1132459,2506,Neural_Networks,23
1132461,2507,Neural_Networks,17
1132486,2508,Neural_Networks,18
1132505,2509,Neural_Networks,4
1132706,2510,Case_Based,17
1132731,2511,Genetic_Algorithms,22
1132809,2512,Rule_Learning,19
1132815,2513,Neural_Networks,6
1132857,2514,Probabilistic_Methods,24
1132864,2515,Probabilistic_Methods,25
1132887,2516,Probabilistic_Methods,21
1132922,2517,Neural_Networks,19
1132948,2518,Neural_Networks,23
1132968,2519,Neural_Networks,16
1133004,2520,Neural_Networks,24
1133008,2521,Neural_Networks,16
1133010,2522,Probabilistic_Methods,23
1133028,2523,Theory,20
1133047,2524,Genetic_Algorithms,22
1133196,2525,Genetic_Algorithms,21
1133338,2526,Genetic_Algorithms,2
1133390,2527,Theory,3
1133417,2528,Probabilistic_Methods,23
1133428,2529,Neural_Networks,8
1133469,2530,Reinforcement_Learning,5
1133846,2531,Neural_Networks,19
1133930,2532,Rule_Learning,17
1134022,2533,Genetic_Algorithms,21
1134031,2534,Rule_Learning,18
1134056,2535,Neural_Networks,5
1134197,2536,Neural_Networks,19
1134320,2537,Probabilistic_Methods,17
1134346,2538,Probabilistic_Methods,6
1134348,2539,Probabilistic_Methods,5
1134865,2540,Genetic_Algorithms,23
1135082,2541,Neural_Networks,23
1135108,2542,Probabilistic_Methods,22
1135115,2543,Neural_Networks,21
1135122,2544,Neural_Networks,18
1135125,2545,Neural_Networks,23
1135137,2546,Neural_Networks,19
1135345,2547,Neural_Networks,21
1135358,2548,Theory,22
1135368,2549,Neural_Networks,17
1135455,2550,Neural_Networks,7
1135589,2551,Neural_Networks,19
1135746,2552,Theory,21
1135750,2553,Neural_Networks,20
1135894,2554,Neural_Networks,18
1135899,2555,Neural_Networks,20
1135955,2556,Neural_Networks,24
1136040,2557,Neural_Networks,21
1136110,2558,Neural_Networks,22
1136310,2559,Probabilistic_Methods,23
1136342,2560,Genetic_Algorithms,23
1136393,2561,Neural_Networks,23
1136397,2562,Neural_Networks,24
1136422,2563,Neural_Networks,20
1136442,2564,Neural_Networks,23
1136446,2565,Neural_Networks,7
1136447,2566,Neural_Networks,17
1136449,2567,Neural_Networks,23
1136631,2568,Theory,8
1136634,2569,Theory,22
1136791,2570,Genetic_Algorithms,23
1136814,2571,Genetic_Algorithms,21
